age,value_eur,international_reputation,pace,shooting,passing,dribbling,physic,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,skill_dribbling,skill_ball_control,movement_agility,movement_reactions,movement_balance,power_long_shots,mentality_positioning,mentality_penalties,mentality_composure,overall
22,375000,1,80.0,60.0,39.0,61.0,55.0,63,55,45,63,65,59,50,71,54,58,63,49.0,58
22,375000,1,80.0,60.0,39.0,61.0,55.0,63,55,45,63,65,59,50,71,54,58,63,49.0,61
22,375000,1,80.0,60.0,39.0,61.0,55.0,63,55,45,63,65,59,50,71,54,58,63,49.0,64
22,375000,1,80.0,60.0,39.0,61.0,55.0,63,55,45,63,65,59,50,71,54,58,63,49.0,63
22,375000,1,80.0,60.0,39.0,61.0,55.0,63,55,45,63,65,59,50,71,54,58,63,49.0,63
23,625000,1,80.0,62.0,42.0,64.0,62.0,63,59,47,64,65,73,62,81,56,65,63,69.0,58
23,625000,1,80.0,62.0,42.0,64.0,62.0,63,59,47,64,65,73,62,81,56,65,63,69.0,61
23,625000,1,80.0,62.0,42.0,64.0,62.0,63,59,47,64,65,73,62,81,56,65,63,69.0,64
23,625000,1,80.0,62.0,42.0,64.0,62.0,63,59,47,64,65,73,62,81,56,65,63,69.0,63
23,625000,1,80.0,62.0,42.0,64.0,62.0,63,59,47,64,65,73,62,81,56,65,63,69.0,63
24,500000,1,80.0,60.0,42.0,64.0,63.0,60,57,45,62,65,70,60,76,56,60,63,59.0,58
24,500000,1,80.0,60.0,42.0,64.0,63.0,60,57,45,62,65,70,60,76,56,60,63,59.0,61
24,500000,1,80.0,60.0,42.0,64.0,63.0,60,57,45,62,65,70,60,76,56,60,63,59.0,64
24,500000,1,80.0,60.0,42.0,64.0,63.0,60,57,45,62,65,70,60,76,56,60,63,59.0,63
24,500000,1,80.0,60.0,42.0,64.0,63.0,60,57,45,62,65,70,60,76,56,60,63,59.0,63
25,475000,1,79.0,59.0,46.0,64.0,64.0,59,58,50,62,64,71,57,72,55,58,61,56.0,58
25,475000,1,79.0,59.0,46.0,64.0,64.0,59,58,50,62,64,71,57,72,55,58,61,56.0,61
25,475000,1,79.0,59.0,46.0,64.0,64.0,59,58,50,62,64,71,57,72,55,58,61,56.0,64
25,475000,1,79.0,59.0,46.0,64.0,64.0,59,58,50,62,64,71,57,72,55,58,61,56.0,63
25,475000,1,79.0,59.0,46.0,64.0,64.0,59,58,50,62,64,71,57,72,55,58,61,56.0,63
26,825000,1,78.0,66.0,57.0,70.0,46.0,65,61,61,68,67,83,65,79,61,70,66,64.0,67
20,230000,1,77.0,54.0,52.0,61.0,61.0,55,50,54,61,61,62,53,58,54,49,47,39.0,59
19,575000,1,69.0,64.0,51.0,60.0,57.0,66,56,61,62,61,56,52,70,63,65,65,0.0,62
19,575000,1,69.0,64.0,51.0,60.0,57.0,66,56,61,62,61,56,52,70,63,65,65,0.0,63
19,575000,1,69.0,64.0,51.0,60.0,57.0,66,56,61,62,61,56,52,70,63,65,65,0.0,63
20,750000,1,69.0,64.0,51.0,60.0,57.0,65,55,60,61,60,56,51,69,62,64,64,51.0,62
20,750000,1,69.0,64.0,51.0,60.0,57.0,65,55,60,61,60,56,51,69,62,64,64,51.0,63
20,750000,1,69.0,64.0,51.0,60.0,57.0,65,55,60,61,60,56,51,69,62,64,64,51.0,63
21,675000,1,73.0,64.0,52.0,60.0,59.0,65,55,60,61,60,60,51,69,62,66,64,73.0,62
21,675000,1,73.0,64.0,52.0,60.0,59.0,65,55,60,61,60,60,51,69,62,66,64,73.0,63
21,675000,1,73.0,64.0,52.0,60.0,59.0,65,55,60,61,60,60,51,69,62,66,64,73.0,63
19,725000,1,61.0,63.0,44.0,60.0,68.0,68,69,55,61,64,59,56,46,53,63,62,0.0,64
19,725000,1,61.0,63.0,44.0,60.0,68.0,68,69,55,61,64,59,56,46,53,63,62,0.0,65
19,725000,1,61.0,63.0,44.0,60.0,68.0,68,69,55,61,64,59,56,46,53,63,62,0.0,70
19,725000,1,61.0,63.0,44.0,60.0,68.0,68,69,55,61,64,59,56,46,53,63,62,0.0,69
19,725000,1,61.0,63.0,44.0,60.0,68.0,68,69,55,61,64,59,56,46,53,63,62,0.0,68
20,925000,1,65.0,63.0,44.0,60.0,68.0,67,80,54,60,63,59,55,46,52,62,61,49.0,64
20,925000,1,65.0,63.0,44.0,60.0,68.0,67,80,54,60,63,59,55,46,52,62,61,49.0,65
20,925000,1,65.0,63.0,44.0,60.0,68.0,67,80,54,60,63,59,55,46,52,62,61,49.0,70
20,925000,1,65.0,63.0,44.0,60.0,68.0,67,80,54,60,63,59,55,46,52,62,61,49.0,69
20,925000,1,65.0,63.0,44.0,60.0,68.0,67,80,54,60,63,59,55,46,52,62,61,49.0,68
21,3100000,1,77.0,69.0,54.0,66.0,73.0,70,77,54,79,64,70,75,56,66,66,61,59.0,64
21,3100000,1,77.0,69.0,54.0,66.0,73.0,70,77,54,79,64,70,75,56,66,66,61,59.0,65
21,3100000,1,77.0,69.0,54.0,66.0,73.0,70,77,54,79,64,70,75,56,66,66,61,59.0,70
21,3100000,1,77.0,69.0,54.0,66.0,73.0,70,77,54,79,64,70,75,56,66,66,61,59.0,69
21,3100000,1,77.0,69.0,54.0,66.0,73.0,70,77,54,79,64,70,75,56,66,66,61,59.0,68
22,1600000,1,66.0,68.0,53.0,64.0,71.0,68,75,50,67,61,65,67,55,61,66,61,59.0,64
22,1600000,1,66.0,68.0,53.0,64.0,71.0,68,75,50,67,61,65,67,55,61,66,61,59.0,65
22,1600000,1,66.0,68.0,53.0,64.0,71.0,68,75,50,67,61,65,67,55,61,66,61,59.0,70
22,1600000,1,66.0,68.0,53.0,64.0,71.0,68,75,50,67,61,65,67,55,61,66,61,59.0,69
22,1600000,1,66.0,68.0,53.0,64.0,71.0,68,75,50,67,61,65,67,55,61,66,61,59.0,68
23,1300000,1,63.0,68.0,53.0,64.0,70.0,68,75,50,67,61,62,67,52,61,66,61,59.0,64
23,1300000,1,63.0,68.0,53.0,64.0,70.0,68,75,50,67,61,62,67,52,61,66,61,59.0,65
23,1300000,1,63.0,68.0,53.0,64.0,70.0,68,75,50,67,61,62,67,52,61,66,61,59.0,70
23,1300000,1,63.0,68.0,53.0,64.0,70.0,68,75,50,67,61,62,67,52,61,66,61,59.0,69
23,1300000,1,63.0,68.0,53.0,64.0,70.0,68,75,50,67,61,62,67,52,61,66,61,59.0,68
24,1200000,1,65.0,68.0,47.0,62.0,65.0,70,73,59,61,68,59,59,44,59,69,63,58.0,68
24,1200000,1,65.0,68.0,47.0,62.0,65.0,70,73,59,61,68,59,59,44,59,69,63,58.0,70
24,1200000,1,65.0,68.0,47.0,62.0,65.0,70,73,59,61,68,59,59,44,59,69,63,58.0,70
25,2300000,1,70.0,69.0,47.0,65.0,69.0,71,76,59,67,68,63,59,44,62,69,63,64.0,68
25,2300000,1,70.0,69.0,47.0,65.0,69.0,71,76,59,67,68,63,59,44,62,69,63,64.0,70
25,2300000,1,70.0,69.0,47.0,65.0,69.0,71,76,59,67,68,63,59,44,62,69,63,64.0,70
26,2200000,1,70.0,69.0,47.0,65.0,69.0,71,76,59,67,68,63,59,41,62,69,63,61.0,68
26,2200000,1,70.0,69.0,47.0,65.0,69.0,71,76,59,67,68,63,59,41,62,69,63,61.0,70
26,2200000,1,70.0,69.0,47.0,65.0,69.0,71,76,59,67,68,63,59,41,62,69,63,61.0,70
24,1400000,1,76.0,67.0,56.0,67.0,72.0,70,59,63,69,64,68,65,64,59,66,63,63.0,69
20,775000,1,79.0,62.0,58.0,64.0,57.0,69,64,61,63,64,75,53,77,53,63,47,0.0,64
20,775000,1,79.0,62.0,58.0,64.0,57.0,69,64,61,63,64,75,53,77,53,63,47,0.0,75
20,775000,1,79.0,62.0,58.0,64.0,57.0,69,64,61,63,64,75,53,77,53,63,47,0.0,77
21,6000000,1,81.0,74.0,64.0,73.0,67.0,79,78,70,72,73,75,96,77,82,78,64,56.0,64
21,6000000,1,81.0,74.0,64.0,73.0,67.0,79,78,70,72,73,75,96,77,82,78,64,56.0,75
21,6000000,1,81.0,74.0,64.0,73.0,67.0,79,78,70,72,73,75,96,77,82,78,64,56.0,77
22,13500000,1,82.0,75.0,64.0,75.0,68.0,78,92,69,74,75,77,74,77,76,75,55,90.0,64
22,13500000,1,82.0,75.0,64.0,75.0,68.0,78,92,69,74,75,77,74,77,76,75,55,90.0,75
22,13500000,1,82.0,75.0,64.0,75.0,68.0,78,92,69,74,75,77,74,77,76,75,55,90.0,77
19,2700000,1,90.0,61.0,60.0,74.0,68.0,65,41,73,78,73,80,68,78,50,67,48,0.0,71
19,2700000,1,90.0,61.0,60.0,74.0,68.0,65,41,73,78,73,80,68,78,50,67,48,0.0,72
19,2700000,1,90.0,61.0,60.0,74.0,68.0,65,41,73,78,73,80,68,78,50,67,48,0.0,75
19,2700000,1,90.0,61.0,60.0,74.0,68.0,65,41,73,78,73,80,68,78,50,67,48,0.0,74
20,3800000,1,91.0,61.0,61.0,76.0,67.0,64,40,72,78,73,79,66,78,49,66,47,69.0,71
20,3800000,1,91.0,61.0,61.0,76.0,67.0,64,40,72,78,73,79,66,78,49,66,47,69.0,72
20,3800000,1,91.0,61.0,61.0,76.0,67.0,64,40,72,78,73,79,66,78,49,66,47,69.0,75
20,3800000,1,91.0,61.0,61.0,76.0,67.0,64,40,72,78,73,79,66,78,49,66,47,69.0,74
22,11500000,1,96.0,61.0,63.0,85.0,75.0,61,40,67,90,84,81,64,84,56,64,47,72.0,71
22,11500000,1,96.0,61.0,63.0,85.0,75.0,61,40,67,90,84,81,64,84,56,64,47,72.0,72
22,11500000,1,96.0,61.0,63.0,85.0,75.0,61,40,67,90,84,81,64,84,56,64,47,72.0,75
22,11500000,1,96.0,61.0,63.0,85.0,75.0,61,40,67,90,84,81,64,84,56,64,47,72.0,74
23,8500000,1,96.0,60.0,61.0,84.0,75.0,58,40,64,89,80,84,62,87,55,60,47,70.0,71
23,8500000,1,96.0,60.0,61.0,84.0,75.0,58,40,64,89,80,84,62,87,55,60,47,70.0,72
23,8500000,1,96.0,60.0,61.0,84.0,75.0,58,40,64,89,80,84,62,87,55,60,47,70.0,75
23,8500000,1,96.0,60.0,61.0,84.0,75.0,58,40,64,89,80,84,62,87,55,60,47,70.0,74
22,190000,1,51.0,57.0,41.0,56.0,66.0,61,61,47,56,59,47,52,50,48,56,66,53.0,58
24,260000,1,70.0,58.0,51.0,58.0,68.0,60,59,55,58,61,55,59,57,54,56,62,0.0,60
24,260000,1,70.0,58.0,51.0,58.0,68.0,60,59,55,58,61,55,59,57,54,56,62,0.0,64
25,525000,1,72.0,64.0,53.0,58.0,70.0,62,54,58,57,60,55,58,57,68,65,61,41.0,60
25,525000,1,72.0,64.0,53.0,58.0,70.0,62,54,58,57,60,55,58,57,68,65,61,41.0,64
24,600000,1,62.0,64.0,41.0,65.0,59.0,68,63,47,67,64,58,56,64,56,68,67,80.0,64
24,600000,1,62.0,64.0,41.0,65.0,59.0,68,63,47,67,64,58,56,64,56,68,67,80.0,65
24,600000,1,62.0,64.0,41.0,65.0,59.0,68,63,47,67,64,58,56,64,56,68,67,80.0,67
25,700000,1,59.0,65.0,41.0,63.0,59.0,68,65,47,64,64,59,60,65,56,69,67,63.0,64
25,700000,1,59.0,65.0,41.0,63.0,59.0,68,65,47,64,64,59,60,65,56,69,67,63.0,65
25,700000,1,59.0,65.0,41.0,63.0,59.0,68,65,47,64,64,59,60,65,56,69,67,63.0,67
26,925000,1,57.0,67.0,55.0,63.0,67.0,68,67,64,62,64,62,64,66,61,70,76,67.0,64
26,925000,1,57.0,67.0,55.0,63.0,67.0,68,67,64,62,64,62,64,66,61,70,76,67.0,65
26,925000,1,57.0,67.0,55.0,63.0,67.0,68,67,64,62,64,62,64,66,61,70,76,67.0,67
20,325000,1,72.0,55.0,53.0,65.0,48.0,57,47,65,73,76,74,62,73,60,59,48,0.0,61
24,850000,1,79.0,65.0,56.0,67.0,71.0,68,61,59,69,71,68,67,67,60,66,63,0.0,66
24,850000,1,79.0,65.0,56.0,67.0,71.0,68,61,59,69,71,68,67,67,60,66,63,0.0,68
25,1000000,1,89.0,66.0,57.0,68.0,72.0,70,60,58,66,68,75,67,67,59,69,62,63.0,66
25,1000000,1,89.0,66.0,57.0,68.0,72.0,70,60,58,66,68,75,67,67,59,69,62,63.0,68
21,1000000,1,91.0,63.0,48.0,76.0,50.0,65,54,62,75,73,91,65,92,60,66,57,0.0,66
21,1000000,1,91.0,63.0,48.0,76.0,50.0,65,54,62,75,73,91,65,92,60,66,57,0.0,65
21,1000000,1,91.0,63.0,48.0,76.0,50.0,65,54,62,75,73,91,65,92,60,66,57,0.0,70
22,700000,1,87.0,59.0,54.0,74.0,50.0,63,53,59,74,72,91,64,92,57,64,56,46.0,66
22,700000,1,87.0,59.0,54.0,74.0,50.0,63,53,59,74,72,91,64,92,57,64,56,46.0,65
22,700000,1,87.0,59.0,54.0,74.0,50.0,63,53,59,74,72,91,64,92,57,64,56,46.0,70
25,2200000,1,88.0,66.0,62.0,75.0,64.0,66,64,68,74,74,87,66,79,63,65,62,64.0,66
25,2200000,1,88.0,66.0,62.0,75.0,64.0,66,64,68,74,74,87,66,79,63,65,62,64.0,65
25,2200000,1,88.0,66.0,62.0,75.0,64.0,66,64,68,74,74,87,66,79,63,65,62,64.0,70
27,1100000,1,88.0,62.0,60.0,72.0,57.0,65,50,66,72,67,89,54,86,50,70,67,62.0,69
25,550000,1,73.0,65.0,46.0,63.0,61.0,68,58,44,59,65,78,54,77,60,65,73,63.0,64
25,550000,1,73.0,65.0,46.0,63.0,61.0,68,58,44,59,65,78,54,77,60,65,73,63.0,65
25,550000,1,73.0,65.0,46.0,63.0,61.0,68,58,44,59,65,78,54,77,60,65,73,63.0,65
25,550000,1,73.0,65.0,46.0,63.0,61.0,68,58,44,59,65,78,54,77,60,65,73,63.0,63
26,675000,1,73.0,65.0,46.0,64.0,63.0,68,59,44,59,65,78,61,77,62,67,73,63.0,64
26,675000,1,73.0,65.0,46.0,64.0,63.0,68,59,44,59,65,78,61,77,62,67,73,63.0,65
26,675000,1,73.0,65.0,46.0,64.0,63.0,68,59,44,59,65,78,61,77,62,67,73,63.0,65
26,675000,1,73.0,65.0,46.0,64.0,63.0,68,59,44,59,65,78,61,77,62,67,73,63.0,63
27,575000,1,73.0,65.0,46.0,64.0,63.0,68,59,44,59,65,78,61,77,62,67,73,63.0,64
27,575000,1,73.0,65.0,46.0,64.0,63.0,68,59,44,59,65,78,61,77,62,67,73,63.0,65
27,575000,1,73.0,65.0,46.0,64.0,63.0,68,59,44,59,65,78,61,77,62,67,73,63.0,65
27,575000,1,73.0,65.0,46.0,64.0,63.0,68,59,44,59,65,78,61,77,62,67,73,63.0,63
28,375000,1,70.0,63.0,46.0,63.0,62.0,65,59,44,61,60,77,58,71,62,63,68,60.0,64
28,375000,1,70.0,63.0,46.0,63.0,62.0,65,59,44,61,60,77,58,71,62,63,68,60.0,65
28,375000,1,70.0,63.0,46.0,63.0,62.0,65,59,44,61,60,77,58,71,62,63,68,60.0,65
28,375000,1,70.0,63.0,46.0,63.0,62.0,65,59,44,61,60,77,58,71,62,63,68,60.0,63
21,1000000,1,76.0,69.0,56.0,63.0,68.0,77,69,60,64,66,70,66,47,65,65,68,0.0,67
21,1000000,1,76.0,69.0,56.0,63.0,68.0,77,69,60,64,66,70,66,47,65,65,68,0.0,68
21,1000000,1,76.0,69.0,56.0,63.0,68.0,77,69,60,64,66,70,66,47,65,65,68,0.0,68
23,1300000,1,76.0,67.0,56.0,63.0,70.0,67,65,59,63,65,69,65,46,64,64,67,72.0,67
23,1300000,1,76.0,67.0,56.0,63.0,70.0,67,65,59,63,65,69,65,46,64,64,67,72.0,68
23,1300000,1,76.0,67.0,56.0,63.0,70.0,67,65,59,63,65,69,65,46,64,64,67,72.0,68
24,1200000,1,72.0,67.0,58.0,65.0,72.0,67,68,61,66,67,67,65,39,64,64,67,72.0,67
24,1200000,1,72.0,67.0,58.0,65.0,72.0,67,68,61,66,67,67,65,39,64,64,67,72.0,68
24,1200000,1,72.0,67.0,58.0,65.0,72.0,67,68,61,66,67,67,65,39,64,64,67,72.0,68
22,2500000,1,85.0,69.0,58.0,74.0,62.0,74,67,60,75,70,84,72,74,61,67,64,72.0,71
23,875000,1,81.0,65.0,56.0,70.0,62.0,64,56,58,71,69,81,69,82,67,71,65,0.0,66
30,150000,1,52.0,56.0,36.0,52.0,66.0,60,72,41,50,57,45,66,55,46,65,64,0.0,59
28,550000,1,82.0,63.0,64.0,64.0,67.0,59,47,62,59,67,82,58,75,72,52,59,48.0,65
29,1000000,1,65.0,71.0,48.0,65.0,74.0,78,77,64,68,66,64,66,87,68,74,72,0.0,69
29,1000000,1,65.0,71.0,48.0,65.0,74.0,78,77,64,68,66,64,66,87,68,74,72,0.0,71
29,1000000,1,65.0,71.0,48.0,65.0,74.0,78,77,64,68,66,64,66,87,68,74,72,0.0,68
30,1600000,1,65.0,71.0,48.0,65.0,73.0,76,76,61,66,63,64,65,73,65,75,76,65.0,69
30,1600000,1,65.0,71.0,48.0,65.0,73.0,76,76,61,66,63,64,65,73,65,75,76,65.0,71
30,1600000,1,65.0,71.0,48.0,65.0,73.0,76,76,61,66,63,64,65,73,65,75,76,65.0,68
33,575000,1,63.0,68.0,46.0,57.0,68.0,74,71,55,51,62,62,65,61,50,75,76,65.0,69
33,575000,1,63.0,68.0,46.0,57.0,68.0,74,71,55,51,62,62,65,61,50,75,76,65.0,71
33,575000,1,63.0,68.0,46.0,57.0,68.0,74,71,55,51,62,62,65,61,50,75,76,65.0,68
26,2100000,1,78.0,70.0,57.0,72.0,62.0,84,62,61,73,75,86,100,68,88,94,88,0.0,71
26,2100000,1,78.0,70.0,57.0,72.0,62.0,84,62,61,73,75,86,100,68,88,94,88,0.0,67
26,2100000,1,78.0,70.0,57.0,72.0,62.0,84,62,61,73,75,86,100,68,88,94,88,0.0,66
29,750000,1,78.0,63.0,55.0,71.0,59.0,65,53,57,71,70,80,63,73,57,68,70,66.0,71
29,750000,1,78.0,63.0,55.0,71.0,59.0,65,53,57,71,70,80,63,73,57,68,70,66.0,67
29,750000,1,78.0,63.0,55.0,71.0,59.0,65,53,57,71,70,80,63,73,57,68,70,66.0,66
30,625000,1,80.0,63.0,55.0,71.0,58.0,65,53,57,71,70,80,63,67,57,68,70,66.0,71
30,625000,1,80.0,63.0,55.0,71.0,58.0,65,53,57,71,70,80,63,67,57,68,70,66.0,67
30,625000,1,80.0,63.0,55.0,71.0,58.0,65,53,57,71,70,80,63,67,57,68,70,66.0,66
27,725000,1,74.0,63.0,39.0,68.0,62.0,66,70,42,68,69,74,71,71,56,68,60,0.0,66
27,725000,1,74.0,63.0,39.0,68.0,62.0,66,70,42,68,69,74,71,71,56,68,60,0.0,67
27,725000,1,74.0,63.0,39.0,68.0,62.0,66,70,42,68,69,74,71,71,56,68,60,0.0,69
27,725000,1,74.0,63.0,39.0,68.0,62.0,66,70,42,68,69,74,71,71,56,68,60,0.0,68
27,725000,1,74.0,63.0,39.0,68.0,62.0,66,70,42,68,69,74,71,71,56,68,60,0.0,67
28,725000,1,74.0,64.0,39.0,67.0,66.0,67,64,41,65,66,74,70,71,55,68,59,69.0,66
28,725000,1,74.0,64.0,39.0,67.0,66.0,67,64,41,65,66,74,70,71,55,68,59,69.0,67
28,725000,1,74.0,64.0,39.0,67.0,66.0,67,64,41,65,66,74,70,71,55,68,59,69.0,69
28,725000,1,74.0,64.0,39.0,67.0,66.0,67,64,41,65,66,74,70,71,55,68,59,69.0,68
28,725000,1,74.0,64.0,39.0,67.0,66.0,67,64,41,65,66,74,70,71,55,68,59,69.0,67
29,1100000,1,75.0,68.0,53.0,68.0,63.0,70,71,58,67,70,68,68,71,68,68,69,65.0,66
29,1100000,1,75.0,68.0,53.0,68.0,63.0,70,71,58,67,70,68,68,71,68,68,69,65.0,67
29,1100000,1,75.0,68.0,53.0,68.0,63.0,70,71,58,67,70,68,68,71,68,68,69,65.0,69
29,1100000,1,75.0,68.0,53.0,68.0,63.0,70,71,58,67,70,68,68,71,68,68,69,65.0,68
29,1100000,1,75.0,68.0,53.0,68.0,63.0,70,71,58,67,70,68,68,71,68,68,69,65.0,67
30,875000,1,71.0,66.0,53.0,67.0,61.0,66,71,58,65,70,67,66,71,62,67,71,65.0,66
30,875000,1,71.0,66.0,53.0,67.0,61.0,66,71,58,65,70,67,66,71,62,67,71,65.0,67
30,875000,1,71.0,66.0,53.0,67.0,61.0,66,71,58,65,70,67,66,71,62,67,71,65.0,69
30,875000,1,71.0,66.0,53.0,67.0,61.0,66,71,58,65,70,67,66,71,62,67,71,65.0,68
30,875000,1,71.0,66.0,53.0,67.0,61.0,66,71,58,65,70,67,66,71,62,67,71,65.0,67
31,675000,1,70.0,65.0,53.0,64.0,62.0,65,69,58,62,67,67,66,67,62,66,71,65.0,66
31,675000,1,70.0,65.0,53.0,64.0,62.0,65,69,58,62,67,67,66,67,62,66,71,65.0,67
31,675000,1,70.0,65.0,53.0,64.0,62.0,65,69,58,62,67,67,66,67,62,66,71,65.0,69
31,675000,1,70.0,65.0,53.0,64.0,62.0,65,69,58,62,67,67,66,67,62,66,71,65.0,68
31,675000,1,70.0,65.0,53.0,64.0,62.0,65,69,58,62,67,67,66,67,62,66,71,65.0,67
19,500000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,0.0,63
19,500000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,0.0,64
19,500000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,0.0,69
19,500000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,0.0,71
19,500000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,0.0,71
20,675000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,66.0,63
20,675000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,66.0,64
20,675000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,66.0,69
20,675000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,66.0,71
20,675000,1,71.0,63.0,43.0,60.0,62.0,65,68,50,60,61,67,54,47,55,59,53,66.0,71
21,1600000,1,71.0,67.0,50.0,67.0,67.0,72,74,55,67,72,66,65,55,59,66,56,66.0,63
21,1600000,1,71.0,67.0,50.0,67.0,67.0,72,74,55,67,72,66,65,55,59,66,56,66.0,64
21,1600000,1,71.0,67.0,50.0,67.0,67.0,72,74,55,67,72,66,65,55,59,66,56,66.0,69
21,1600000,1,71.0,67.0,50.0,67.0,67.0,72,74,55,67,72,66,65,55,59,66,56,66.0,71
21,1600000,1,71.0,67.0,50.0,67.0,67.0,72,74,55,67,72,66,65,55,59,66,56,66.0,71
22,3300000,1,68.0,71.0,53.0,63.0,75.0,71,75,60,67,59,60,68,50,69,71,59,64.0,63
22,3300000,1,68.0,71.0,53.0,63.0,75.0,71,75,60,67,59,60,68,50,69,71,59,64.0,64
22,3300000,1,68.0,71.0,53.0,63.0,75.0,71,75,60,67,59,60,68,50,69,71,59,64.0,69
22,3300000,1,68.0,71.0,53.0,63.0,75.0,71,75,60,67,59,60,68,50,69,71,59,64.0,71
22,3300000,1,68.0,71.0,53.0,63.0,75.0,71,75,60,67,59,60,68,50,69,71,59,64.0,71
23,3200000,1,66.0,71.0,53.0,62.0,72.0,71,75,60,67,59,53,68,47,69,71,59,64.0,63
23,3200000,1,66.0,71.0,53.0,62.0,72.0,71,75,60,67,59,53,68,47,69,71,59,64.0,64
23,3200000,1,66.0,71.0,53.0,62.0,72.0,71,75,60,67,59,53,68,47,69,71,59,64.0,69
23,3200000,1,66.0,71.0,53.0,62.0,72.0,71,75,60,67,59,53,68,47,69,71,59,64.0,71
23,3200000,1,66.0,71.0,53.0,62.0,72.0,71,75,60,67,59,53,68,47,69,71,59,64.0,71
33,575000,1,68.0,69.0,54.0,60.0,60.0,69,78,64,57,63,69,67,70,70,70,72,0.0,68
33,575000,1,68.0,69.0,54.0,60.0,60.0,69,78,64,57,63,69,67,70,70,70,72,0.0,63
34,180000,1,39.0,67.0,55.0,54.0,59.0,66,73,59,48,56,68,64,69,65,71,64,71.0,68
34,180000,1,39.0,67.0,55.0,54.0,59.0,66,73,59,48,56,68,64,69,65,71,64,71.0,63
24,2100000,1,92.0,68.0,57.0,76.0,53.0,75,62,62,74,74,95,76,95,62,67,67,0.0,71
31,450000,1,51.0,69.0,38.0,55.0,69.0,72,72,40,53,57,59,65,51,63,68,64,60.0,65
31,450000,1,51.0,69.0,38.0,55.0,69.0,72,72,40,53,57,59,65,51,63,68,64,60.0,66
32,525000,1,48.0,69.0,50.0,55.0,68.0,72,72,54,53,57,55,65,51,63,68,64,60.0,65
32,525000,1,48.0,69.0,50.0,55.0,68.0,72,72,54,53,57,55,65,51,63,68,64,60.0,66
24,1200000,1,80.0,68.0,62.0,68.0,64.0,70,64,64,68,69,79,70,69,65,68,65,0.0,68
24,1200000,1,80.0,68.0,62.0,68.0,64.0,70,64,64,68,69,79,70,69,65,68,65,0.0,69
24,1200000,1,80.0,68.0,62.0,68.0,64.0,70,64,64,68,69,79,70,69,65,68,65,0.0,71
27,1200000,1,80.0,66.0,64.0,72.0,66.0,65,57,67,72,72,77,70,73,64,67,64,71.0,68
27,1200000,1,80.0,66.0,64.0,72.0,66.0,65,57,67,72,72,77,70,73,64,67,64,71.0,69
27,1200000,1,80.0,66.0,64.0,72.0,66.0,65,57,67,72,72,77,70,73,64,67,64,71.0,71
28,2400000,1,81.0,68.0,65.0,75.0,67.0,69,57,67,75,75,78,71,73,65,68,64,71.0,68
28,2400000,1,81.0,68.0,65.0,75.0,67.0,69,57,67,75,75,78,71,73,65,68,64,71.0,69
28,2400000,1,81.0,68.0,65.0,75.0,67.0,69,57,67,75,75,78,71,73,65,68,64,71.0,71
26,1100000,1,77.0,67.0,63.0,71.0,58.0,68,68,66,70,71,81,71,79,64,67,89,0.0,68
26,1100000,1,77.0,67.0,63.0,71.0,58.0,68,68,66,70,71,81,71,79,64,67,89,0.0,69
26,1100000,1,77.0,67.0,63.0,71.0,58.0,68,68,66,70,71,81,71,79,64,67,89,0.0,64
26,1100000,1,77.0,67.0,63.0,71.0,58.0,68,68,66,70,71,81,71,79,64,67,89,0.0,65
26,1100000,1,77.0,67.0,63.0,71.0,58.0,68,68,66,70,71,81,71,79,64,67,89,0.0,65
27,1200000,1,74.0,66.0,66.0,70.0,58.0,67,67,68,69,70,67,70,76,63,68,77,71.0,68
27,1200000,1,74.0,66.0,66.0,70.0,58.0,67,67,68,69,70,67,70,76,63,68,77,71.0,69
27,1200000,1,74.0,66.0,66.0,70.0,58.0,67,67,68,69,70,67,70,76,63,68,77,71.0,64
27,1200000,1,74.0,66.0,66.0,70.0,58.0,67,67,68,69,70,67,70,76,63,68,77,71.0,65
27,1200000,1,74.0,66.0,66.0,70.0,58.0,67,67,68,69,70,67,70,76,63,68,77,71.0,65
28,475000,1,72.0,61.0,64.0,69.0,48.0,64,63,65,69,70,67,64,64,53,60,80,55.0,68
28,475000,1,72.0,61.0,64.0,69.0,48.0,64,63,65,69,70,67,64,64,53,60,80,55.0,69
28,475000,1,72.0,61.0,64.0,69.0,48.0,64,63,65,69,70,67,64,64,53,60,80,55.0,64
28,475000,1,72.0,61.0,64.0,69.0,48.0,64,63,65,69,70,67,64,64,53,60,80,55.0,65
28,475000,1,72.0,61.0,64.0,69.0,48.0,64,63,65,69,70,67,64,64,53,60,80,55.0,65
