value_eur,international_reputation,skill_moves,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,skill_dribbling,movement_reactions,mentality_positioning,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,goalkeeping_diving,goalkeeping_positioning,work_rate_rank,overall
1800000,1,1,70.0,71.0,72.0,72.0,56.0,70.0,9,15,69,13,22,26.0,10,11,73,73,4,73
1800000,1,1,70.0,71.0,72.0,72.0,56.0,70.0,9,15,69,13,22,26.0,10,11,73,73,4,71
1800000,1,1,70.0,71.0,72.0,72.0,56.0,70.0,9,15,69,13,22,26.0,10,11,73,73,4,68
1800000,1,1,70.0,71.0,72.0,72.0,56.0,70.0,9,15,69,13,22,26.0,10,11,73,73,4,69
1800000,1,1,70.0,71.0,72.0,72.0,56.0,70.0,9,15,69,13,22,26.0,10,11,73,73,4,70
800000,1,1,68.0,64.0,71.0,73.0,56.0,65.0,9,15,64,13,22,26.0,10,11,68,65,4,73
800000,1,1,68.0,64.0,71.0,73.0,56.0,65.0,9,15,64,13,22,26.0,10,11,68,65,4,71
800000,1,1,68.0,64.0,71.0,73.0,56.0,65.0,9,15,64,13,22,26.0,10,11,68,65,4,68
800000,1,1,68.0,64.0,71.0,73.0,56.0,65.0,9,15,64,13,22,26.0,10,11,68,65,4,69
800000,1,1,68.0,64.0,71.0,73.0,56.0,65.0,9,15,64,13,22,26.0,10,11,68,65,4,70
925000,1,1,70.0,65.0,71.0,73.0,56.0,67.0,9,15,64,13,22,61.0,10,11,70,67,4,73
925000,1,1,70.0,65.0,71.0,73.0,56.0,67.0,9,15,64,13,22,61.0,10,11,70,67,4,71
925000,1,1,70.0,65.0,71.0,73.0,56.0,67.0,9,15,64,13,22,61.0,10,11,70,67,4,68
925000,1,1,70.0,65.0,71.0,73.0,56.0,67.0,9,15,64,13,22,61.0,10,11,70,67,4,69
925000,1,1,70.0,65.0,71.0,73.0,56.0,67.0,9,15,64,13,22,61.0,10,11,70,67,4,70
1600000,1,1,71.0,65.0,71.0,75.0,56.0,68.0,9,15,64,13,22,61.0,10,11,71,68,4,73
1600000,1,1,71.0,65.0,71.0,75.0,56.0,68.0,9,15,64,13,22,61.0,10,11,71,68,4,71
1600000,1,1,71.0,65.0,71.0,75.0,56.0,68.0,9,15,64,13,22,61.0,10,11,71,68,4,68
1600000,1,1,71.0,65.0,71.0,75.0,56.0,68.0,9,15,64,13,22,61.0,10,11,71,68,4,69
1600000,1,1,71.0,65.0,71.0,75.0,56.0,68.0,9,15,64,13,22,61.0,10,11,71,68,4,70
150000,1,1,58.0,66.0,62.0,62.0,43.0,52.0,12,15,45,15,23,0.0,15,15,58,52,4,58
150000,1,1,58.0,66.0,62.0,62.0,43.0,52.0,12,15,45,15,23,0.0,15,15,58,52,4,57
150000,1,1,58.0,66.0,62.0,62.0,43.0,52.0,12,15,45,15,23,0.0,15,15,58,52,4,59
150000,1,1,58.0,66.0,62.0,62.0,43.0,52.0,12,15,45,15,23,0.0,15,15,58,52,4,59
150000,1,1,58.0,66.0,62.0,62.0,43.0,52.0,12,15,45,15,23,0.0,15,15,58,52,4,62
140000,1,1,58.0,63.0,62.0,56.0,43.0,52.0,12,15,45,15,23,32.0,15,15,58,52,4,58
140000,1,1,58.0,63.0,62.0,56.0,43.0,52.0,12,15,45,15,23,32.0,15,15,58,52,4,57
140000,1,1,58.0,63.0,62.0,56.0,43.0,52.0,12,15,45,15,23,32.0,15,15,58,52,4,59
140000,1,1,58.0,63.0,62.0,56.0,43.0,52.0,12,15,45,15,23,32.0,15,15,58,52,4,59
140000,1,1,58.0,63.0,62.0,56.0,43.0,52.0,12,15,45,15,23,32.0,15,15,58,52,4,62
140000,1,1,62.0,60.0,62.0,57.0,43.0,58.0,12,15,45,15,23,32.0,15,15,63,58,4,58
140000,1,1,62.0,60.0,62.0,57.0,43.0,58.0,12,15,45,15,23,32.0,15,15,63,58,4,57
140000,1,1,62.0,60.0,62.0,57.0,43.0,58.0,12,15,45,15,23,32.0,15,15,63,58,4,59
140000,1,1,62.0,60.0,62.0,57.0,43.0,58.0,12,15,45,15,23,32.0,15,15,63,58,4,59
140000,1,1,62.0,60.0,62.0,57.0,43.0,58.0,12,15,45,15,23,32.0,15,15,63,58,4,62
140000,1,1,60.0,60.0,60.0,60.0,43.0,58.0,12,15,45,15,23,51.0,13,15,60,58,4,58
140000,1,1,60.0,60.0,60.0,60.0,43.0,58.0,12,15,45,15,23,51.0,13,15,60,58,4,57
140000,1,1,60.0,60.0,60.0,60.0,43.0,58.0,12,15,45,15,23,51.0,13,15,60,58,4,59
140000,1,1,60.0,60.0,60.0,60.0,43.0,58.0,12,15,45,15,23,51.0,13,15,60,58,4,59
140000,1,1,60.0,60.0,60.0,60.0,43.0,58.0,12,15,45,15,23,51.0,13,15,60,58,4,62
270000,1,1,63.0,65.0,64.0,63.0,43.0,60.0,12,15,45,15,23,51.0,13,15,63,60,4,58
270000,1,1,63.0,65.0,64.0,63.0,43.0,60.0,12,15,45,15,23,51.0,13,15,63,60,4,57
270000,1,1,63.0,65.0,64.0,63.0,43.0,60.0,12,15,45,15,23,51.0,13,15,63,60,4,59
270000,1,1,63.0,65.0,64.0,63.0,43.0,60.0,12,15,45,15,23,51.0,13,15,63,60,4,59
270000,1,1,63.0,65.0,64.0,63.0,43.0,60.0,12,15,45,15,23,51.0,13,15,63,60,4,62
600000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,25,25,63,25,22,0.0,25,25,71,60,4,65
600000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,25,25,63,25,22,0.0,25,25,71,60,4,66
600000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,25,25,63,25,22,0.0,25,25,71,60,4,66
600000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,25,25,63,25,22,0.0,25,25,71,60,4,66
575000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,31.0,12,19,70,59,4,65
575000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,31.0,12,19,70,59,4,66
575000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,31.0,12,19,70,59,4,66
575000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,31.0,12,19,70,59,4,66
500000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,63.0,18,19,70,59,4,65
500000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,63.0,18,19,70,59,4,66
500000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,63.0,18,19,70,59,4,66
500000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,63.0,18,19,70,59,4,66
550000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,63.0,18,19,70,59,4,65
550000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,63.0,18,19,70,59,4,66
550000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,63.0,18,19,70,59,4,66
550000,1,1,70.0,62.0,51.0,74.0,18.0,59.0,13,19,62,10,21,63.0,18,19,70,59,4,66
625000,1,1,67.0,61.0,66.0,68.0,46.0,70.0,14,13,52,14,17,0.0,17,11,67,70,4,65
625000,1,1,67.0,61.0,66.0,68.0,46.0,70.0,14,13,52,14,17,0.0,17,11,67,70,4,68
625000,1,1,67.0,61.0,66.0,68.0,46.0,70.0,14,13,52,14,17,0.0,17,11,67,70,4,73
625000,1,1,67.0,61.0,66.0,68.0,46.0,70.0,14,13,52,14,17,0.0,17,11,67,70,4,75
625000,1,1,67.0,61.0,66.0,68.0,46.0,70.0,14,13,52,14,17,0.0,17,11,67,70,4,74
1000000,1,1,66.0,65.0,63.0,68.0,46.0,70.0,14,13,65,14,17,31.0,17,11,67,70,4,65
1000000,1,1,66.0,65.0,63.0,68.0,46.0,70.0,14,13,65,14,17,31.0,17,11,67,70,4,68
1000000,1,1,66.0,65.0,63.0,68.0,46.0,70.0,14,13,65,14,17,31.0,17,11,67,70,4,73
1000000,1,1,66.0,65.0,63.0,68.0,46.0,70.0,14,13,65,14,17,31.0,17,11,67,70,4,75
1000000,1,1,66.0,65.0,63.0,68.0,46.0,70.0,14,13,65,14,17,31.0,17,11,67,70,4,74
3900000,1,1,74.0,71.0,66.0,76.0,46.0,70.0,14,13,74,14,17,31.0,17,11,74,72,4,65
3900000,1,1,74.0,71.0,66.0,76.0,46.0,70.0,14,13,74,14,17,31.0,17,11,74,72,4,68
3900000,1,1,74.0,71.0,66.0,76.0,46.0,70.0,14,13,74,14,17,31.0,17,11,74,72,4,73
3900000,1,1,74.0,71.0,66.0,76.0,46.0,70.0,14,13,74,14,17,31.0,17,11,74,72,4,75
3900000,1,1,74.0,71.0,66.0,76.0,46.0,70.0,14,13,74,14,17,31.0,17,11,74,72,4,74
6500000,1,1,74.0,71.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,65
6500000,1,1,74.0,71.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,68
6500000,1,1,74.0,71.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,73
6500000,1,1,74.0,71.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,75
6500000,1,1,74.0,71.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,74
5000000,1,1,74.0,70.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,65
5000000,1,1,74.0,70.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,68
5000000,1,1,74.0,70.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,73
5000000,1,1,74.0,70.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,75
5000000,1,1,74.0,70.0,66.0,77.0,46.0,74.0,14,13,74,14,17,31.0,15,11,74,74,4,74
3000000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,25,25,64,25,25,0.0,25,25,77,69,4,72
3000000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,25,25,64,25,25,0.0,25,25,77,69,4,73
3000000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,25,25,64,25,25,0.0,25,25,77,69,4,71
3000000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,25,25,64,25,25,0.0,25,25,77,69,4,70
3000000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,25,25,64,25,25,0.0,25,25,77,69,4,70
3700000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,14,13,64,12,17,60.0,12,13,76,68,4,72
3700000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,14,13,64,12,17,60.0,12,13,76,68,4,73
3700000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,14,13,64,12,17,60.0,12,13,76,68,4,71
3700000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,14,13,64,12,17,60.0,12,13,76,68,4,70
3700000,1,1,76.0,72.0,60.0,80.0,32.0,68.0,14,13,64,12,17,60.0,12,13,76,68,4,70
2100000,1,1,73.0,72.0,58.0,76.0,32.0,65.0,14,13,64,12,17,60.0,12,13,73,65,4,72
2100000,1,1,73.0,72.0,58.0,76.0,32.0,65.0,14,13,64,12,17,60.0,12,13,73,65,4,73
2100000,1,1,73.0,72.0,58.0,76.0,32.0,65.0,14,13,64,12,17,60.0,12,13,73,65,4,71
2100000,1,1,73.0,72.0,58.0,76.0,32.0,65.0,14,13,64,12,17,60.0,12,13,73,65,4,70
2100000,1,1,73.0,72.0,58.0,76.0,32.0,65.0,14,13,64,12,17,60.0,12,13,73,65,4,70
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,72
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,73
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,71
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,70
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,70
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,72
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,73
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,71
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,70
1600000,1,1,72.0,70.0,58.0,73.0,32.0,64.0,14,13,64,12,17,60.0,20,13,72,64,4,70
3500000,1,1,72.0,74.0,76.0,75.0,48.0,79.0,25,25,75,25,25,0.0,25,25,73,80,4,75
3500000,1,1,72.0,74.0,76.0,75.0,48.0,79.0,25,25,75,25,25,0.0,25,25,73,80,4,77
3500000,1,1,72.0,74.0,76.0,75.0,48.0,79.0,25,25,75,25,25,0.0,25,25,73,80,4,77
3500000,1,1,72.0,74.0,76.0,75.0,48.0,79.0,25,25,75,25,25,0.0,25,25,73,80,4,78
3500000,1,1,72.0,74.0,76.0,75.0,48.0,79.0,25,25,75,25,25,0.0,25,25,73,80,4,79
5500000,2,1,74.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,76,79,4,75
5500000,2,1,74.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,76,79,4,77
5500000,2,1,74.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,76,79,4,77
5500000,2,1,74.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,76,79,4,78
5500000,2,1,74.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,76,79,4,79
5500000,2,1,75.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,75,79,4,75
5500000,2,1,75.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,75,79,4,77
5500000,2,1,75.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,75,79,4,77
5500000,2,1,75.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,75,79,4,78
5500000,2,1,75.0,75.0,74.0,78.0,48.0,79.0,13,16,74,13,16,35.0,16,15,75,79,4,79
6000000,2,1,79.0,75.0,75.0,81.0,48.0,77.0,13,16,74,13,16,60.0,12,15,79,77,4,75
6000000,2,1,79.0,75.0,75.0,81.0,48.0,77.0,13,16,74,13,16,60.0,12,15,79,77,4,77
6000000,2,1,79.0,75.0,75.0,81.0,48.0,77.0,13,16,74,13,16,60.0,12,15,79,77,4,77
6000000,2,1,79.0,75.0,75.0,81.0,48.0,77.0,13,16,74,13,16,60.0,12,15,79,77,4,78
6000000,2,1,79.0,75.0,75.0,81.0,48.0,77.0,13,16,74,13,16,60.0,12,15,79,77,4,79
7000000,2,1,79.0,77.0,75.0,81.0,44.0,78.0,13,16,74,13,16,44.0,12,15,79,78,4,75
7000000,2,1,79.0,77.0,75.0,81.0,44.0,78.0,13,16,74,13,16,44.0,12,15,79,78,4,77
7000000,2,1,79.0,77.0,75.0,81.0,44.0,78.0,13,16,74,13,16,44.0,12,15,79,78,4,77
7000000,2,1,79.0,77.0,75.0,81.0,44.0,78.0,13,16,74,13,16,44.0,12,15,79,78,4,78
7000000,2,1,79.0,77.0,75.0,81.0,44.0,78.0,13,16,74,13,16,44.0,12,15,79,78,4,79
925000,1,1,67.0,71.0,65.0,65.0,43.0,66.0,15,18,67,11,23,47.0,16,19,68,66,4,68
925000,1,1,67.0,71.0,65.0,65.0,43.0,66.0,15,18,67,11,23,47.0,16,19,68,66,4,67
925000,1,1,67.0,71.0,65.0,65.0,43.0,66.0,15,18,67,11,23,47.0,16,19,68,66,4,67
925000,1,1,67.0,71.0,65.0,65.0,43.0,66.0,15,18,67,11,23,47.0,16,19,68,66,4,67
700000,1,1,67.0,63.0,65.0,70.0,43.0,64.0,15,18,67,11,23,47.0,16,19,67,64,4,68
700000,1,1,67.0,63.0,65.0,70.0,43.0,64.0,15,18,67,11,23,47.0,16,19,67,64,4,67
700000,1,1,67.0,63.0,65.0,70.0,43.0,64.0,15,18,67,11,23,47.0,16,19,67,64,4,67
700000,1,1,67.0,63.0,65.0,70.0,43.0,64.0,15,18,67,11,23,47.0,16,19,67,64,4,67
600000,1,1,67.0,62.0,65.0,71.0,43.0,64.0,15,18,67,11,23,47.0,20,19,67,64,4,68
600000,1,1,67.0,62.0,65.0,71.0,43.0,64.0,15,18,67,11,23,47.0,20,19,67,64,4,67
600000,1,1,67.0,62.0,65.0,71.0,43.0,64.0,15,18,67,11,23,47.0,20,19,67,64,4,67
600000,1,1,67.0,62.0,65.0,71.0,43.0,64.0,15,18,67,11,23,47.0,20,19,67,64,4,67
550000,1,1,67.0,62.0,65.0,70.0,43.0,64.0,15,18,66,11,23,47.0,20,19,67,64,4,68
550000,1,1,67.0,62.0,65.0,70.0,43.0,64.0,15,18,66,11,23,47.0,20,19,67,64,4,67
550000,1,1,67.0,62.0,65.0,70.0,43.0,64.0,15,18,66,11,23,47.0,20,19,67,64,4,67
550000,1,1,67.0,62.0,65.0,70.0,43.0,64.0,15,18,66,11,23,47.0,20,19,67,64,4,67
280000,1,1,64.0,61.0,63.0,64.0,57.0,59.0,25,25,54,25,23,0.0,25,25,65,60,4,61
280000,1,1,64.0,61.0,63.0,64.0,57.0,59.0,25,25,54,25,23,0.0,25,25,65,60,4,60
280000,1,1,64.0,61.0,63.0,64.0,57.0,59.0,25,25,54,25,23,0.0,25,25,65,60,4,63
280000,1,1,64.0,61.0,63.0,64.0,57.0,59.0,25,25,54,25,23,0.0,25,25,65,60,4,65
280000,1,1,64.0,61.0,63.0,64.0,57.0,59.0,25,25,54,25,23,0.0,25,25,65,60,4,65
220000,1,1,61.0,60.0,61.0,60.0,57.0,57.0,15,14,53,14,22,40.0,12,12,61,57,4,61
220000,1,1,61.0,60.0,61.0,60.0,57.0,57.0,15,14,53,14,22,40.0,12,12,61,57,4,60
220000,1,1,61.0,60.0,61.0,60.0,57.0,57.0,15,14,53,14,22,40.0,12,12,61,57,4,63
220000,1,1,61.0,60.0,61.0,60.0,57.0,57.0,15,14,53,14,22,40.0,12,12,61,57,4,65
220000,1,1,61.0,60.0,61.0,60.0,57.0,57.0,15,14,53,14,22,40.0,12,12,61,57,4,65
350000,1,1,64.0,63.0,64.0,63.0,57.0,60.0,15,14,53,14,22,40.0,12,12,64,60,4,61
350000,1,1,64.0,63.0,64.0,63.0,57.0,60.0,15,14,53,14,22,40.0,12,12,64,60,4,60
350000,1,1,64.0,63.0,64.0,63.0,57.0,60.0,15,14,53,14,22,40.0,12,12,64,60,4,63
350000,1,1,64.0,63.0,64.0,63.0,57.0,60.0,15,14,53,14,22,40.0,12,12,64,60,4,65
350000,1,1,64.0,63.0,64.0,63.0,57.0,60.0,15,14,53,14,22,40.0,12,12,64,60,4,65
450000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,61
450000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,60
450000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,63
450000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,65
450000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,65
475000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,61
475000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,60
475000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,63
475000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,65
475000,1,1,67.0,65.0,68.0,66.0,57.0,64.0,15,14,53,14,22,45.0,11,12,67,64,4,65
90000,1,1,51.0,51.0,49.0,59.0,46.0,53.0,25,25,62,25,26,0.0,25,25,52,54,4,54
90000,1,1,51.0,51.0,49.0,59.0,46.0,53.0,25,25,62,25,26,0.0,25,25,52,54,4,59
160000,1,1,56.0,57.0,59.0,58.0,46.0,61.0,16,19,61,14,22,57.0,12,19,56,61,4,54
160000,1,1,56.0,57.0,59.0,58.0,46.0,61.0,16,19,61,14,22,57.0,12,19,56,61,4,59
725000,1,1,69.0,69.0,52.0,73.0,38.0,61.0,19,18,60,10,18,0.0,14,14,69,61,4,66
290000,1,1,60.0,60.0,55.0,70.0,50.0,65.0,16,13,63,16,24,0.0,12,19,60,65,4,63
3300000,1,1,73.0,70.0,74.0,74.0,41.0,80.0,32,25,68,25,27,0.0,25,25,74,81,4,73
3300000,1,1,73.0,70.0,74.0,74.0,41.0,80.0,32,25,68,25,27,0.0,25,25,74,81,4,68
3300000,1,1,73.0,70.0,74.0,74.0,41.0,80.0,32,25,68,25,27,0.0,25,25,74,81,4,67
925000,1,1,65.0,68.0,74.0,62.0,41.0,72.0,24,13,67,25,24,27.0,13,11,73,80,4,73
925000,1,1,65.0,68.0,74.0,62.0,41.0,72.0,24,13,67,25,24,27.0,13,11,73,80,4,68
925000,1,1,65.0,68.0,74.0,62.0,41.0,72.0,24,13,67,25,24,27.0,13,11,73,80,4,67
675000,1,1,62.0,66.0,72.0,64.0,41.0,70.0,24,13,67,15,24,27.0,13,11,63,72,4,73
675000,1,1,62.0,66.0,72.0,64.0,41.0,70.0,24,13,67,15,24,27.0,13,11,63,72,4,68
675000,1,1,62.0,66.0,72.0,64.0,41.0,70.0,24,13,67,15,24,27.0,13,11,63,72,4,67
210000,1,1,62.0,58.0,55.0,61.0,34.0,55.0,19,4,58,13,24,0.0,9,8,62,55,4,59
210000,1,1,62.0,58.0,55.0,61.0,34.0,55.0,19,4,58,13,24,0.0,9,8,62,55,4,61
210000,1,1,62.0,58.0,55.0,61.0,34.0,55.0,19,4,58,13,24,0.0,9,8,62,55,4,67
210000,1,1,62.0,58.0,55.0,61.0,34.0,55.0,19,4,58,13,24,0.0,9,8,62,55,4,67
210000,1,1,62.0,58.0,55.0,61.0,34.0,55.0,19,4,58,13,24,0.0,9,8,62,55,4,67
290000,1,1,62.0,64.0,55.0,61.0,34.0,55.0,19,4,58,13,24,31.0,9,8,62,55,4,59
290000,1,1,62.0,64.0,55.0,61.0,34.0,55.0,19,4,58,13,24,31.0,9,8,62,55,4,61
290000,1,1,62.0,64.0,55.0,61.0,34.0,55.0,19,4,58,13,24,31.0,9,8,62,55,4,67
290000,1,1,62.0,64.0,55.0,61.0,34.0,55.0,19,4,58,13,24,31.0,9,8,62,55,4,67
290000,1,1,62.0,64.0,55.0,61.0,34.0,55.0,19,4,58,13,24,31.0,9,8,62,55,4,67
725000,1,1,72.0,66.0,58.0,65.0,36.0,66.0,19,4,59,13,24,35.0,9,8,81,75,4,59
725000,1,1,72.0,66.0,58.0,65.0,36.0,66.0,19,4,59,13,24,35.0,9,8,81,75,4,61
725000,1,1,72.0,66.0,58.0,65.0,36.0,66.0,19,4,59,13,24,35.0,9,8,81,75,4,67
725000,1,1,72.0,66.0,58.0,65.0,36.0,66.0,19,4,59,13,24,35.0,9,8,81,75,4,67
725000,1,1,72.0,66.0,58.0,65.0,36.0,66.0,19,4,59,13,24,35.0,9,8,81,75,4,67
700000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,59
700000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,61
700000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,67
700000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,67
700000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,67
725000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,59
725000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,61
725000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,67
725000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,67
725000,1,1,72.0,66.0,59.0,66.0,36.0,67.0,19,4,59,13,24,35.0,13,8,72,67,4,67
130000,1,1,58.0,57.0,52.0,59.0,31.0,58.0,14,14,56,12,24,41.0,14,15,58,58,4,58
130000,1,1,58.0,57.0,52.0,59.0,31.0,58.0,14,14,56,12,24,41.0,14,15,58,58,4,61
0,1,1,62.0,61.0,56.0,61.0,40.0,61.0,14,14,56,12,24,41.0,10,15,62,61,4,58
0,1,1,62.0,61.0,56.0,61.0,40.0,61.0,14,14,56,12,24,41.0,10,15,62,61,4,61
750000,1,1,70.0,63.0,56.0,73.0,35.0,64.0,25,25,66,25,26,0.0,25,25,71,65,4,67
750000,1,1,70.0,63.0,56.0,73.0,35.0,64.0,25,25,66,25,26,0.0,25,25,71,65,4,68
750000,1,1,70.0,63.0,56.0,73.0,35.0,64.0,25,25,66,25,26,0.0,25,25,71,65,4,69
750000,1,1,70.0,63.0,56.0,73.0,35.0,64.0,25,25,66,25,26,0.0,25,25,71,65,4,67
750000,1,1,70.0,63.0,56.0,73.0,35.0,64.0,25,25,66,25,26,0.0,25,25,71,65,4,65
825000,1,1,67.0,64.0,63.0,70.0,35.0,67.0,16,10,65,12,17,12.0,6,11,67,67,4,67
825000,1,1,67.0,64.0,63.0,70.0,35.0,67.0,16,10,65,12,17,12.0,6,11,67,67,4,68
825000,1,1,67.0,64.0,63.0,70.0,35.0,67.0,16,10,65,12,17,12.0,6,11,67,67,4,69
825000,1,1,67.0,64.0,63.0,70.0,35.0,67.0,16,10,65,12,17,12.0,6,11,67,67,4,67
825000,1,1,67.0,64.0,63.0,70.0,35.0,67.0,16,10,65,12,17,12.0,6,11,67,67,4,65
875000,1,1,67.0,66.0,63.0,72.0,35.0,69.0,16,10,67,12,17,42.0,6,11,67,69,4,67
875000,1,1,67.0,66.0,63.0,72.0,35.0,69.0,16,10,67,12,17,42.0,6,11,67,69,4,68
875000,1,1,67.0,66.0,63.0,72.0,35.0,69.0,16,10,67,12,17,42.0,6,11,67,69,4,69
875000,1,1,67.0,66.0,63.0,72.0,35.0,69.0,16,10,67,12,17,42.0,6,11,67,69,4,67
875000,1,1,67.0,66.0,63.0,72.0,35.0,69.0,16,10,67,12,17,42.0,6,11,67,69,4,65
625000,1,1,67.0,65.0,63.0,67.0,35.0,69.0,16,10,62,12,17,50.0,7,11,70,69,4,67
625000,1,1,67.0,65.0,63.0,67.0,35.0,69.0,16,10,62,12,17,50.0,7,11,70,69,4,68
625000,1,1,67.0,65.0,63.0,67.0,35.0,69.0,16,10,62,12,17,50.0,7,11,70,69,4,69
625000,1,1,67.0,65.0,63.0,67.0,35.0,69.0,16,10,62,12,17,50.0,7,11,70,69,4,67
625000,1,1,67.0,65.0,63.0,67.0,35.0,69.0,16,10,62,12,17,50.0,7,11,70,69,4,65
